Date,coach,block,kwh,percent_used,miles_travelled,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,description
12/19/2018,2600,0,1.859682902,121,210.3694024,23.7,9.5,15.6,23.7,9.5,15.6,7.8,63.1,0,0,0,,0,0,,7.6,321.5,2.6,13.5,101.3,8.8,4,,Clear conditions throughout the day.
12/20/2018,2600,0,1.926207611,120,207.9512543,24.6,9.5,15.9,24.6,9.5,15.9,5.4,53,0,0,0,,0,0,,8.7,343.1,4.2,14.7,96.3,8.2,4,,Clear conditions throughout the day.
12/21/2018,2600,0,1.853143953,124.5,224.1722404,20.9,12.4,15.4,20.9,12.4,15.4,8.2,63.2,0,0,0,,0,0,,11.7,96.9,14,13.8,68.7,6,3,,Clear conditions throughout the day.
12/22/2018,2600,0,1.823088062,9,18.72486546,21.1,9.3,14.1,21.1,9.3,14.1,7.5,66.3,0,0,0,,0,0,,10.4,338,19.8,10.6,85.5,7.3,4,,Clear conditions throughout the day.
1/14/2019,2600,0,1.910879157,107.5,201.8910817,14.1,10.2,12,14.1,10.2,12,7.5,75.6,13.687,100,62.5,rain,0,0,47.9,17.9,69.8,73.7,11.6,12.2,0.9,1,,Partly cloudy throughout the day with rain.
1/15/2019,2600,0,1.966700779,115.5,199.2413051,14.9,10.7,12.2,14.9,10.7,12.2,9.1,82.1,13.547,100,45.83,rain,0,0,29.5,13.7,75.2,79.5,11.7,41.8,3.5,4,,Partly cloudy throughout the day with rain.
1/16/2019,2600,0,1.996558459,122.5,208.0171297,15.5,11.6,14.1,15.5,11.6,14.1,12.7,91.5,15.162,100,91.67,rain,0,0,,15.7,101.5,93.8,8.6,39.2,3.4,2,,Cloudy skies throughout the day with a chance of rain throughout the day.
1/17/2019,2600,0,1.982190067,83.5,141.9298052,16.6,13,15.3,16.6,13,15.3,14.1,92.3,11.716,100,66.67,rain,0,0,31.7,19.1,228.5,89.8,7.9,13.3,1.2,1,,Partly cloudy throughout the day with a chance of rain throughout the day.
1/20/2019,2600,0,,,151.8382645,23.2,10.7,15.7,23.2,10.7,15.7,8.4,64.4,0,0,0,,0,0,,13.9,256.9,30.1,15.8,95.6,8.1,4,,Partly cloudy throughout the day.
1/21/2019,2600,0,0.962613176,56.5,207.6804111,17.2,9.3,13.5,17.2,8.9,13.5,2.2,51,0,0,0,,0,0,49.3,29.2,289,14.8,15.8,124.7,10.7,5,,Clear conditions throughout the day.
1/22/2019,2600,0,1.817918001,87,165.903484,19,5.8,12.3,19,4.3,12.1,-4.4,36.1,0,0,0,,0,0,68.4,17.7,13.3,7.5,15.8,116.6,10.2,5,,Clear conditions throughout the day.
1/23/2019,2600,0,2.043746316,116,186.9550575,20,6.1,12.5,20,6.1,12.4,-3.4,36.3,0,0,0,,0,0,,8.7,286.6,0.8,15.8,125,11,5,,Clear conditions throughout the day.
1/27/2019,2600,0,2.045241268,85.5,152.1986598,24.5,10.4,16.5,24.5,10.4,16.5,1.4,38.2,0,0,0,,0,0,50,13.3,238.6,17.2,15.7,123.9,10.5,5,,Clear conditions throughout the day.
1/28/2019,2600,0,1.883016036,105,189.3349091,23.6,9.8,15.7,23.6,9.8,15.7,4,47.4,0,0,0,,0,0,,9.3,352.5,19.8,14.7,82.6,7.2,3,,Clear conditions throughout the day.
1/31/2019,2600,0,2.056117542,107.5,169.9916239,14.8,10,12.8,14.8,10,12.8,10.2,84.5,15.362,100,25,rain,0,0,27.7,18.8,70.4,60.1,10.2,21.4,1.8,1,,Partly cloudy throughout the day with rain in the morning and afternoon.
2/1/2019,2600,0,2.010723664,86.5,146.4219948,17.1,8.8,12.9,17.1,8.8,12.9,8.8,76.6,0,0,0,,0,0,,13.9,147.7,48.9,15,97.1,8.3,4,,Partly cloudy throughout the day.
2/2/2019,2600,0,2.116702261,72.5,107.4640606,15.1,10.9,12.6,15.1,10.9,12.6,10.6,87.6,22.455,100,83.33,rain,0,0,49.4,22.3,85.5,84.8,11,10.2,0.9,1,,Partly cloudy throughout the day with a chance of rain throughout the day.
2/4/2019,2600,0,2.302242828,63.5,90.21377654,14.2,10.6,12,14.2,10.6,12,9.6,85.9,7.789,100,58.33,rain,0,0,38.9,20.2,198.5,69.3,13,32,2.7,2,,Partly cloudy throughout the day with a chance of rain throughout the day.
2/5/2019,2600,0,2.111726248,129.5,204.0371523,12.5,7.2,9.7,12.5,7.2,9.3,5.2,75,5.69,100,50,rain,0,0,35.3,19.1,253.7,58.6,15.1,87.5,7.6,4,,Partly cloudy throughout the day with a chance of rain throughout the day.
2/7/2019,2600,0,2.052407199,124,203.2093859,16.3,3.6,9.5,16.3,1.6,9.3,-1.7,49,0,0,0,,0,0,,13.8,116.7,4.1,15.8,142,12.1,6,,Clear conditions throughout the day.
2/8/2019,2600,0,2.034854533,117.5,202.129684,16.5,4.2,10.1,16.5,3.3,9.9,0.4,53.2,0,0,0,,0,0,,13.3,204.9,13,15.6,143.7,12.3,6,,Clear conditions throughout the day.
2/9/2019,2600,0,2.104571623,103.5,169.4074707,14.9,7.2,10.4,14.9,6.1,9.9,5.3,71.6,4.063,100,12.5,rain,0,0,,12.5,117.1,47.6,14.4,111.7,9.6,5,,Partly cloudy throughout the day with morning rain.
2/10/2019,2600,0,2.029938578,80,133.0418503,12.4,6.6,9.3,12.4,4.6,9,6.1,80.4,2.51,100,33.33,rain,0,0,33.5,20.5,223.6,54.8,13.9,58.7,5.1,3,,Partly cloudy throughout the day with rain in the morning and afternoon.
2/11/2019,2600,0,1.715537739,27,55.73699594,15.5,2.4,8.9,15.5,2.4,8.8,-0.5,56.2,0,0,0,,0,0,,15.9,75.5,3.5,15.8,149,12.8,6,,Clear conditions throughout the day.
2/12/2019,2600,0,1.934325661,106,182.5619631,19.8,3.8,11.7,19.8,2.9,11.6,-2.1,43.6,0,0,0,,0,0,,10.7,59.3,19.2,15.8,112.6,9.6,5,,Clear conditions throughout the day.
2/13/2019,2600,0,1.948243285,108.5,188.7849956,15.7,10.5,12.1,15.7,10.5,12.1,3.7,59.5,1.212,100,16.67,rain,0,0,,19.9,75.8,80.9,13.5,34.9,3,1,,Partly cloudy throughout the day with rain.
2/14/2019,2600,0,1.96258591,112,189.0459715,15.8,10.4,13.5,15.8,10.4,13.5,11.9,90.2,43.217,100,70.83,rain,0,0,51.8,19.6,216,81.5,8.8,22.1,1.7,2,,Partly cloudy throughout the day with a chance of rain throughout the day.
2/15/2019,2600,0,2.03253093,109,188.3090784,14.5,8.4,11.3,14.5,8.4,11.3,8.1,82.4,2.918,100,20.83,rain,0,0,31.7,16.2,243.1,60.4,13.1,75.1,6.5,4,,Becoming cloudy in the afternoon with rain.
2/16/2019,2600,0,1.940458119,64.5,109.7254003,15.5,6.2,11,15.5,6.2,10.8,4.4,66.9,0.171,100,4.17,rain,0,0,31.7,22.6,257.4,21.8,15.7,157,13.6,6,,Partly cloudy throughout the day with early morning rain.
2/21/2019,2600,0,2.111056382,60,90.21066969,12.4,4.3,7.5,12.4,3.1,6.9,3.2,76,2.486,100,20.83,rain,0,0,46.4,21.4,281.4,46.4,14.1,113.5,9.9,7,,Partly cloudy throughout the day with rain.
2/22/2019,2600,0,2.094973997,90.5,147.0816681,14.7,2,8.4,14.7,0.1,8.2,-1.2,56.1,0,0,0,,0,0,,17,222.6,3.5,15.1,168.6,14.5,6,,Clear conditions throughout the day.
2/24/2019,2600,0,1.857198962,70,133.2437316,19.5,5.9,12,19.5,5.9,12,0.6,49.6,0,0,0,,0,0,,9.9,303.5,9.1,15.7,162.6,14.2,6,,Clear conditions throughout the day.
2/25/2019,2600,0,1.59275294,71.5,148.0044043,18.8,8.1,12.8,18.8,7.9,12.8,4.3,57.7,0,0,0,,0,0,,13,237.2,9.5,15.7,162,14.3,6,,Clear conditions throughout the day.
2/26/2019,2600,0,1.656859867,76,149.0607353,18.2,8.1,12.8,18.2,6.7,12.7,7,68.7,0,0,0,,0,0,,13.8,233.2,40.4,13.7,137.3,11.8,5,,Partly cloudy throughout the day.
2/27/2019,2600,0,1.696579784,99,195.5268731,17.8,9.3,13.5,17.8,9.3,13.5,7.9,70.4,0,0,0,,0,0,,14.3,237.3,62.1,13.4,135.4,11.7,5,,Partly cloudy throughout the day.
2/28/2019,2600,0,1.873529087,108.5,189.2976269,18.9,12.4,15.1,18.9,12.4,15.1,11.4,79.6,0.09,100,8.33,rain,0,0,,13,239.3,84.8,12.3,100,8.8,5,,Partly cloudy throughout the day with rain clearing later.
3/1/2019,2600,0,1.822954765,54.5,102.5262467,18.1,13.6,15.3,18.1,13.6,15.3,11.2,77.2,0,0,0,,0,0,,15.2,243.7,80.5,11,98.3,8.5,4,,Partly cloudy throughout the day.
3/5/2019,2600,0,1.542736004,31.5,73.64501789,19.1,8.1,13.8,19.1,6.7,13.6,7.6,68.3,0.757,100,16.67,rain,0,0,27.7,14.8,98.6,55.7,14.8,128,11,5,,Partly cloudy throughout the day with late afternoon rain.
3/6/2019,2600,0,0.944880202,6.5,22.41896843,15.3,12.1,14,15.3,12.1,14,11.5,85.4,17.467,100,75,rain,0,0,31.7,14.2,161.1,84.8,11.3,32.6,2.9,2,,Partly cloudy throughout the day with a chance of rain throughout the day.
3/29/2019,2600,0,1.774669137,64.5,116.3859312,21.6,9.5,15.3,21.6,9.3,15.3,6.7,58.7,0,0,0,,0,0,,16.5,250,11.6,16,218.8,19.1,7,,Clear conditions throughout the day.
3/31/2019,2600,0,1.687768691,57.5,115.6371789,28,11.7,19.9,26.6,11.7,19.6,1.5,33.1,0,0,0,,0,0,,15.7,193.7,15.6,16,292,25.3,9,,Clear conditions throughout the day.
4/1/2019,2600,0,1.673190323,44,90.8165066,27.4,15.3,20.7,26.4,15.3,20.5,2.3,31.6,0,0,0,,0,0,,16.8,218.7,25.5,16,206.1,17.7,7,,Partly cloudy throughout the day.
4/2/2019,2600,0,1.584506735,65,133.451891,20.4,13.4,16.4,20.4,13.4,16.4,9.1,62.5,0,0,0,,0,0,29.5,21.7,218.3,25.1,16,224.1,19.3,8,,Partly cloudy throughout the day.
4/3/2019,2600,0,1.628785076,18.5,35.82826294,18.6,12.9,15,18.6,12.9,15,10.2,73.6,0.939,100,20.83,rain,0,0,27.7,17,247.3,63.8,15,106.3,9.1,5,,Partly cloudy throughout the day with rain clearing later.
4/4/2019,2600,0,1.775529989,92,173.1761513,19,12.4,15,19,12.4,15,8.8,67.8,0,0,0,,0,0,29.5,18,247.2,72.4,15.6,135.9,11.7,8,,Partly cloudy throughout the day.
4/5/2019,2600,0,1.510500233,22,50.02348783,19.1,12.6,15.4,19.1,12.6,15.4,8.4,64.1,0,0,0,,0,0,31.7,20.3,255,71,16,148.4,12.7,7,,Partly cloudy throughout the day.
4/6/2019,2600,0,2.003407437,94.5,161.9386533,21.1,12.8,16.3,21.1,12.8,16.3,10.2,69,0,0,0,,0,0,,18.6,228,54.1,15.8,183.7,15.7,7,,Partly cloudy throughout the day.
4/8/2019,2600,0,1.717315231,91,181.3095548,31,14.3,21.9,29.4,14.3,21.5,10.6,52.9,0,0,0,,0,0,,14.2,233.5,23.6,15.9,178.9,15.4,7,,Partly cloudy throughout the day.
4/8/2019,7505,7774,1.883731,66,126.8,22.8,13.4,17.8,22.8,13.4,17.8,14,79.8,0,0,0,,0,0,35.3,22.9,315.5,49.9,15.8,161.6,13.9,7,,Partly cloudy throughout the day.
4/9/2019,7504,7773,1.794333,42,84,18.8,12.2,14.8,18.8,12.2,14.8,8.8,68.5,0,0,0,,0,0,52.7,36,307.2,39.2,16,276.7,23.8,9,,Partly cloudy throughout the day.
4/9/2019,7505,7774,1.883731,65,127,18.8,12.2,14.8,18.8,12.2,14.8,8.8,68.5,0,0,0,,0,0,52.7,36,307.2,39.2,16,276.7,23.8,9,,Partly cloudy throughout the day.
4/9/2019,2600,0,1.615338768,83,170.4726008,24.3,15.7,19.7,24.3,15.7,19.7,8,51.8,0,0,0,,0,0,42.5,24,263.3,13.4,15.8,214.9,18.4,7,,Clear conditions throughout the day.
4/10/2019,7505,7774,1.794333,63,128,20.6,9,14.6,20.6,7,14.5,6.9,62.8,0,0,0,,0,0,35.4,28.4,323.3,12.2,16,271.4,23.3,9,,Clear conditions throughout the day.
4/10/2019,7501,7772,1.634058,25,55,20.6,9,14.6,20.6,7,14.5,6.9,62.8,0,0,0,,0,0,35.4,28.4,323.3,12.2,16,271.4,23.3,9,,Clear conditions throughout the day.
4/10/2019,2600,0,1.841413691,117.5,211.2822995,24.4,13.9,18.5,24.4,13.9,18.5,-0.5,29.3,0,0,0,,0,0,37.1,20.5,272.4,0,16,232.2,20.1,8,,Clear conditions throughout the day.
4/10/2019,7504,7772,1.883731,42,81,20.6,9,14.6,20.6,7,14.5,6.9,62.8,0,0,0,,0,0,35.4,28.4,323.3,12.2,16,271.4,23.3,9,,Clear conditions throughout the day.
4/11/2019,7504,7773,1.427742,41,106.6,17.2,10,13.3,17.2,10,13.3,8.4,73.4,0,0,0,,0,0,46.2,34.2,317.2,41.2,15.8,184.2,15.6,6,,Partly cloudy throughout the day.
4/11/2019,2600,0,1.943120848,86.5,147.9581727,22.1,10.7,16.3,22.1,10.7,16.3,5,48.9,0,0,0,,0,0,,17.3,202.9,11.5,16,164.9,14.2,7,,Clear conditions throughout the day.
4/11/2019,7505,7774,2.105185,74,127,17.2,10,13.3,17.2,10,13.3,8.4,73.4,0,0,0,,0,0,46.2,34.2,317.2,41.2,15.8,184.2,15.6,6,,Partly cloudy throughout the day.
4/11/2019,7501,7772,2.192128,72,118.9,17.2,10,13.3,17.2,10,13.3,8.4,73.4,0,0,0,,0,0,46.2,34.2,317.2,41.2,15.8,184.2,15.6,6,,Partly cloudy throughout the day.
4/12/2019,2600,0,1.712941604,19.5,37.82597133,22.7,11,16.5,22.7,11,16.5,7.3,57.6,0,0,0,,0,0,25.9,17.8,229,13.9,15.9,218.3,18.7,7,,Clear conditions throughout the day.
4/12/2019,7504,7772,1.883731,63,120.1,21.2,8.5,14.2,21.2,7.3,14,8.3,69.4,0,0,0,,0,0,37.1,24,328.1,34.1,16,275.1,23.6,9,,Partly cloudy throughout the day.
4/12/2019,7505,7774,1.947045,69,127.3,21.2,8.5,14.2,21.2,7.3,14,8.3,69.4,0,0,0,,0,0,37.1,24,328.1,34.1,16,275.1,23.6,9,,Partly cloudy throughout the day.
4/12/2019,7501,7773,2.023659,47,83.6,21.2,8.5,14.2,21.2,7.3,14,8.3,69.4,0,0,0,,0,0,37.1,24,328.1,34.1,16,275.1,23.6,9,,Partly cloudy throughout the day.
4/13/2019,2600,0,2.012150775,65.5,103.4676241,25.9,11.2,18.5,25.9,11.2,18.5,5.7,47,0,0,0,,0,0,,21.5,243.9,7,15.9,224.9,19.4,7,,Clear conditions throughout the day.
4/15/2019,7505,7772,1.719474,58,119.3,18.2,10,12.9,18.2,10,12.9,5.8,63.8,1.187,100,20.83,rain,0,0,35.3,25,359.3,52.4,15.7,149,12.7,9,,Partly cloudy throughout the day with rain.
4/15/2019,7501,7773,1.947045,46,83.7,18.2,10,12.9,18.2,10,12.9,5.8,63.8,1.187,100,20.83,rain,0,0,35.3,25,359.3,52.4,15.7,149,12.7,9,,Partly cloudy throughout the day with rain.
4/15/2019,7504,7774,1.947045,68,127.1,18.2,10,12.9,18.2,10,12.9,5.8,63.8,1.187,100,20.83,rain,0,0,35.3,25,359.3,52.4,15.7,149,12.7,9,,Partly cloudy throughout the day with rain.
4/15/2019,2600,0,1.868389987,96,171.585441,19.9,11.2,15.1,19.9,11.2,15.1,7.8,63.2,0,0,0,,0,0,,19.9,230.6,32.2,13.3,214.1,18.6,7,,Partly cloudy throughout the day.
4/16/2019,2600,0,1.657626615,78,154.4537345,18.5,12.7,14.9,18.5,12.7,14.9,9.1,68.9,0,0,0,,0,0,25.9,18.4,226,74.9,16,75.9,6.6,3,,Partly cloudy throughout the day.
4/16/2019,7505,7772,1.947045,65,119.1,18.4,10.7,13.8,18.4,10.7,13.8,8.9,73.4,0.949,100,16.67,rain,0,0,29.5,24.8,333.7,53.8,16,229.7,19.7,10,,Partly cloudy throughout the day with early morning rain.
4/16/2019,7504,7774,1.794333,63,129,18.4,10.7,13.8,18.4,10.7,13.8,8.9,73.4,0.949,100,16.67,rain,0,0,29.5,24.8,333.7,53.8,16,229.7,19.7,10,,Partly cloudy throughout the day with early morning rain.
4/17/2019,2600,0,1.723557423,83.5,158.0493723,26.1,10.7,17.1,26.1,10.7,17.1,9.1,62.9,0,0,0,,0,0,50,21.6,265.2,3.1,15.6,228.6,19.7,7,,Clear conditions throughout the day.
4/17/2019,7504,7774,1.634058,58,126.8,22.8,8.9,15.3,22.8,8,15.2,9.3,70.8,0,0,0,,0,0,27.7,22.2,327.4,15.9,16,284.8,24.6,10,,Clear conditions throughout the day.
4/17/2019,7501,7773,2.105185,49,83.6,22.8,8.9,15.3,22.8,8,15.2,9.3,70.8,0,0,0,,0,0,27.7,22.2,327.4,15.9,16,284.8,24.6,10,,Clear conditions throughout the day.
4/17/2019,7505,7772,1.794333,59,120.1,22.8,8.9,15.3,22.8,8,15.2,9.3,70.8,0,0,0,,0,0,27.7,22.2,327.4,15.9,16,284.8,24.6,10,,Clear conditions throughout the day.
4/18/2019,2600,0,1.717695874,69,139.8608594,30.1,12.9,20.7,28.5,12.9,20.4,8.4,49,0,0,0,,0,0,,17.2,265.4,4.4,16,229.1,19.9,8,,Clear conditions throughout the day.
4/18/2019,7505,7772,1.794333,60,119,27.2,10.7,18.6,27.3,10.7,18.6,11.6,66.3,0,0,0,,0,0,,16.8,313,37.7,16,276.5,23.8,10,,Partly cloudy throughout the day.
4/18/2019,7501,7773,2.298333,53,83.2,27.2,10.7,18.6,27.3,10.7,18.6,11.6,66.3,0,0,0,,0,0,,16.8,313,37.7,16,276.5,23.8,10,,Partly cloudy throughout the day.
4/18/2019,7504,7774,1.947045,70,127.1,27.2,10.7,18.6,27.3,10.7,18.6,11.6,66.3,0,0,0,,0,0,,16.8,313,37.7,16,276.5,23.8,10,,Partly cloudy throughout the day.
4/19/2019,2600,0,1.695917185,100,186.2378491,25.2,13.2,18.4,25.2,13.2,18.4,11.2,64.6,0,0,0,,0,0,,19.8,241.5,30.8,12.8,214.8,18.6,8,,Partly cloudy throughout the day.
4/19/2019,7505,7772,1.634058,53,119,23.7,12.9,17.6,23.7,12.9,17.6,12.3,72.7,0,0,0,,0,0,35.3,24.1,322,42.1,16,250.7,21.5,9,,Partly cloudy throughout the day.
4/19/2019,7501,7773,2.023659,47,83.6,23.7,12.9,17.6,23.7,12.9,17.6,12.3,72.7,0,0,0,,0,0,35.3,24.1,322,42.1,16,250.7,21.5,9,,Partly cloudy throughout the day.
4/19/2019,7504,7774,1.947045,70,128,23.7,12.9,17.6,23.7,12.9,17.6,12.3,72.7,0,0,0,,0,0,35.3,24.1,322,42.1,16,250.7,21.5,9,,Partly cloudy throughout the day.
4/21/2019,2600,0,1.693342257,64.5,132.3116748,20.3,12.8,15.7,20.3,12.8,15.7,8.6,64,0,0,0,,0,0,27.7,22.6,236.9,56.4,16,131.7,11.3,7,,Partly cloudy throughout the day.
4/22/2019,2600,0,1.722307184,67.5,134.355986,23.6,11.5,16.8,23.6,11.5,16.8,9.6,64.1,0,0,0,,0,0,,17.5,237.3,13.5,16,223.4,19.1,7,,Clear conditions throughout the day.
4/22/2019,7504,7774,2.023659,70,126.6,27.3,10,17.4,26.7,10,17.3,9.3,64.2,0,0,0,,0,0,37.1,30.3,322.9,17.5,15.8,283.9,24.4,10,,Clear conditions throughout the day.
4/22/2019,7505,7772,2.105185,53,92,27.3,10,17.4,26.7,10,17.3,9.3,64.2,0,0,0,,0,0,37.1,30.3,322.9,17.5,15.8,283.9,24.4,10,,Clear conditions throughout the day.
4/22/2019,7501,7773,2.023659,51,91.1,27.3,10,17.4,26.7,10,17.3,9.3,64.2,0,0,0,,0,0,37.1,30.3,322.9,17.5,15.8,283.9,24.4,10,,Clear conditions throughout the day.
4/23/2019,2600,0,1.82072716,77,140.5572705,25.9,13.4,18.9,25.9,13.4,18.9,11.6,65,0,0,0,,0,0,,19.7,234.8,7.3,15.1,230.3,19.9,7,,Clear conditions throughout the day.
4/23/2019,7505,7772,2.105185,89,154.8,30.7,13.3,22.1,29.6,13.3,21.8,10.9,52.3,0,0,0,,0,0,,20.1,322.7,26.6,16,280.9,24.3,10,,Partly cloudy throughout the day.
4/23/2019,7504,7774,1.883731,67,126.9,30.7,13.3,22.1,29.6,13.3,21.8,10.9,52.3,0,0,0,,0,0,,20.1,322.7,26.6,16,280.9,24.3,10,,Partly cloudy throughout the day.
4/23/2019,7501,7773,2.105185,50,84.8,30.7,13.3,22.1,29.6,13.3,21.8,10.9,52.3,0,0,0,,0,0,,20.1,322.7,26.6,16,280.9,24.3,10,,Partly cloudy throughout the day.
4/24/2019,2600,0,1.842981998,53,101.830311,25.9,15,19.3,25.9,15,19.3,12,64.6,0,0,0,,0,0,,18.5,230.7,19.3,14.1,227.2,19.8,7,,Clear conditions throughout the day.
4/24/2019,7504,7774,1.947045,69,129,31.4,15.7,22.5,31.4,15.7,22.5,13.9,60.3,0,0,0,,0,0,33.5,25.6,319.7,11.8,16,282.2,24.4,10,,Clear conditions throughout the day.
4/24/2019,7501,7773,2.192128,52,84,31.4,15.7,22.5,31.4,15.7,22.5,13.9,60.3,0,0,0,,0,0,33.5,25.6,319.7,11.8,16,282.2,24.4,10,,Clear conditions throughout the day.
4/24/2019,7505,7772,2.192128,73,119,31.4,15.7,22.5,31.4,15.7,22.5,13.9,60.3,0,0,0,,0,0,33.5,25.6,319.7,11.8,16,282.2,24.4,10,,Clear conditions throughout the day.
4/25/2019,2600,0,1.751398399,86.5,156.8675275,25.8,14.5,19.3,25.8,14.5,19.3,11.6,63.7,0,0,0,,0,0,,17.8,230.7,23.4,14.4,226.4,19.5,7,,Partly cloudy throughout the day.
4/26/2019,2601,0,1.798726069,60.5,113.9967589,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2610,0,1.635531324,26.5,55.09757513,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2604,0,1.989251337,18.5,34.65387139,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2608,0,1.535470215,18,41.97673089,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2607,0,1.309279983,17.5,46.42871851,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2603,0,1.585886859,60.5,129.8572586,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2602,0,2.040199276,69,115.3668824,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2600,0,2.205608473,21,30.10306424,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/26/2019,2606,0,1.658392102,16,29.34425455,23.2,14,17.6,23.2,14,17.6,12,71.4,0,0,0,,0,0,,20.3,222.5,36.8,13.6,223.3,19.4,7,,Clearing in the afternoon.
4/28/2019,2607,0,1.707141696,63.5,133.0666408,22.4,14.6,17.1,22.4,14.6,17.1,11.8,72.1,0,0,0,,0,0,,17.6,229,70.4,13.4,141.8,12.2,7,,Partly cloudy throughout the day.
4/28/2019,2608,0,1.739199387,25.5,54.14007198,22.4,14.6,17.1,22.4,14.6,17.1,11.8,72.1,0,0,0,,0,0,,17.6,229,70.4,13.4,141.8,12.2,7,,Partly cloudy throughout the day.
4/29/2019,7504,7774,1.883731,68,129,20.1,11.2,15.2,20.1,11.2,15.2,9.5,70.1,0,0,0,,0,0,35.3,25.3,189.3,42.1,16,286.5,24.7,9,,Partly cloudy throughout the day.
4/29/2019,7501,7773,2.023659,47,84,20.1,11.2,15.2,20.1,11.2,15.2,9.5,70.1,0,0,0,,0,0,35.3,25.3,189.3,42.1,16,286.5,24.7,9,,Partly cloudy throughout the day.
4/29/2019,2601,0,1.770574547,71.5,144.8944415,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2604,0,1.890099446,105,188.7749508,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2606,0,1.83823013,48.5,90.93146027,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2607,0,1.487770341,39.5,92.07537885,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2610,0,1.91545686,47.5,85.60009544,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2602,0,1.872214595,56.5,99.92270142,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2600,0,1.682863905,86,164.8497773,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2603,0,1.921879917,79,137.9412978,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,2605,0,1.830414869,34.5,82.51498747,17.9,13,15.4,17.9,13,15.4,11.3,77.3,1.041,100,20.83,rain,0,0,,14.4,249.8,81.6,14,113.4,9.8,7,,Partly cloudy throughout the day with rain.
4/29/2019,7505,7772,1.883731,62,119,20.1,11.2,15.2,20.1,11.2,15.2,9.5,70.1,0,0,0,,0,0,35.3,25.3,189.3,42.1,16,286.5,24.7,9,,Partly cloudy throughout the day.
4/30/2019,7504,7774,1.883731,67,128,20.6,12.2,15.4,20.6,12.2,15.4,9.1,67.5,0,0,0,,0,0,38.9,28.6,196.9,32.4,16,250.7,21.4,9,,Partly cloudy throughout the day.
4/30/2019,7505,7772,2.023659,67,119,20.6,12.2,15.4,20.6,12.2,15.4,9.1,67.5,0,0,0,,0,0,38.9,28.6,196.9,32.4,16,250.7,21.4,9,,Partly cloudy throughout the day.
4/30/2019,7501,7773,2.023659,48,84,20.6,12.2,15.4,20.6,12.2,15.4,9.1,67.5,0,0,0,,0,0,38.9,28.6,196.9,32.4,16,250.7,21.4,9,,Partly cloudy throughout the day.
