Date,coach,block,kwh,percent_used,miles_travelled
6/14/2022,2611,0,2.00190023,26,43.04548934
6/14/2022,2612,0,1.806145478,66.5,129.0090869
6/14/2022,2606,0,2.107320348,21,37.93471129
6/15/2022,2606,0,1.784636907,34,56.79643383
6/15/2022,2600,0,1.639451038,20,45.6303935
6/15/2022,2601,0,1.670713647,40,82.53984232
6/15/2022,2603,0,1.49686948,34.5,83.6769516
6/15/2022,2604,0,1.705674572,17,37.89742901
6/15/2022,2605,0,1.873253503,18.5,38.84191323
6/15/2022,2610,0,1.507563559,14,35.60767617
6/15/2022,2609,0,1.854163234,20.5,43.81598962
6/15/2022,2612,0,1.644974222,33.5,71.10039867
6/15/2022,2611,0,1.415485493,25,60.16737254
6/15/2022,2608,0,0.387480641,7,54.11521713
6/15/2022,2607,0,1.605083469,15.5,29.72329098
6/16/2022,2604,0,1.780926255,18,38.1521912
6/16/2022,2600,0,1.659392439,21,45.83855285
6/16/2022,2603,0,2.083782052,20.5,37.7855822
6/16/2022,2605,0,1.709970001,42,87.36789648
6/16/2022,2606,0,1.952899403,43,79.22172015
6/16/2022,2607,0,1.439972832,35.5,81.52079357
6/16/2022,2609,0,1.715820487,20,40.37980693
6/16/2022,2611,0,1.446974536,39,90.7388352
6/16/2022,2612,0,1.959370934,33.5,54.67755806
6/16/2022,2608,0,1.538565213,31,67.76052851
6/17/2022,2612,0,1.592504921,40.5,87.22187425
6/17/2022,2611,0,1.834360221,20.5,42.3992633
6/17/2022,2609,0,1.848612459,21.5,45.05562515
6/17/2022,2607,0,1.873017305,13.5,27.35897359
6/17/2022,2605,0,1.69840639,25,54.92921339
6/17/2022,2604,0,1.828497491,19,39.17123996
6/17/2022,2602,0,1.743183441,24.5,51.63905293
6/17/2022,2606,0,1.460123435,40.5,91.1831156
6/20/2022,2609,0,1.923081019,27,46.03739163
6/20/2022,2607,0,1.40343334,37,87.46420902
6/20/2022,2604,0,2.021293919,35.5,55.26164698
6/20/2022,2605,0,2.639760749,40.5,52.3536298
6/20/2022,2606,0,1.803618734,49.5,92.68683389
6/21/2022,2609,0,1.816232563,63.5,117.7280929
6/21/2022,2607,0,1.537525039,26.5,60.56505011
6/21/2022,2610,0,1.391306622,2,11.64138929
6/21/2022,2604,0,1.877214598,50.5,90.48717987
6/21/2022,2605,0,1.919380391,23,43.56433429
6/22/2022,2611,0,1.473916302,26,65.5391265
6/22/2022,2609,0,1.569130218,36,81.89361628
6/22/2022,2607,0,1.765009233,18,39.13085083
6/22/2022,2606,0,1.917326518,23,39.69629862
6/22/2022,2604,0,1.746384441,59,114.6989084
6/22/2022,2602,0,1.599427357,57,123.9853008
6/22/2022,2605,0,1.724445756,62.5,122.4753688
6/23/2022,2609,0,1.661373848,16,37.98131413
6/23/2022,2607,0,1.420116768,13,34.72222222
6/23/2022,2606,0,1.703473924,48,100.7180565
6/23/2022,2605,0,1.87818741,22.5,45.80437744
6/23/2022,2601,0,1.75724211,79.5,152.3540026
6/23/2022,2604,0,1.683052753,49.5,101.5134117
6/24/2022,2609,0,1.958335312,24,44.21677404
6/24/2022,2611,0,1.817985709,21.5,40.42330291
6/24/2022,2606,0,1.946712073,70,121.5837012
6/24/2022,2604,0,2.049697611,32,55.34863895
6/24/2022,2605,0,1.62791587,30,65.06377754
6/24/2022,2601,0,1.961333864,24.5,45.80127058
6/27/2022,2606,0,1.894452092,23,44.85367951
6/27/2022,2607,0,0.957621187,5,17.7215064
6/27/2022,2604,0,1.623854144,30,65.76282013
6/27/2022,2601,0,2.326506124,35.5,53.43792253
6/27/2022,2600,0,1.54338851,9.5,22.95966555
6/27/2022,2605,0,2.027106752,22,42.13518055
6/28/2022,2605,0,1.873206109,27,55.11562475
6/28/2022,2609,0,1.801756028,44.5,88.19432017
6/28/2022,2606,0,2.110146172,25,44.31308657
6/28/2022,2604,0,1.914999908,47,86.30224489
6/28/2022,2600,0,1.941274922,33,64.35541438
6/29/2022,2606,0,2.047291347,25.5,45.6801032
6/29/2022,2600,0,1.550635777,30,69.28910165
6/29/2022,2601,0,1.900304573,44.5,83.20160264
6/29/2022,2605,0,1.749167085,26.5,56.31487115
6/29/2022,2609,0,1.761251928,43,88.651028
6/30/2022,2605,0,2.070005985,25,44.2478426
6/30/2022,2600,0,1.638494529,19.5,45.53097411
6/30/2022,2604,0,1.988001852,48.5,80.99573491
6/30/2022,2609,0,1.699114287,5.5,13.72608964
6/30/2022,2601,0,1.797233964,20.5,39.55027639
6/30/2022,2606,0,1.777528486,21,45.34456275
7/1/2022,2612,0,1.904362018,35,55.1404796
7/1/2022,2611,0,1.826463731,9.5,20.18213632
7/1/2022,2609,0,2.348740548,35,52.64878112
7/1/2022,2601,0,1.85656419,20,39.15570568
7/1/2022,2605,0,1.801906019,20.5,43.45559433
7/1/2022,2600,0,1.644209097,7.5,15.91020938
7/1/2022,2606,0,1.740833143,41.5,87.91470313
7/5/2022,2606,0,1.90710159,58.5,101.6936093
7/5/2022,2600,0,1.815139136,20,44.99348803
7/5/2022,2601,0,1.893295477,65.5,114.8666786
7/5/2022,2604,0,1.5738683,24,55.78049193
7/5/2022,2605,0,1.824127027,81,43.40277778
7/5/2022,2612,0,1.940095254,43,78.92346198
7/6/2022,2605,0,1.729359231,19.5,44.44046767
7/6/2022,2604,0,1.723044938,31.5,57.05740973
7/6/2022,2600,0,1.662368971,20.5,45.46573014
7/6/2022,2606,0,1.859086881,22.5,44.96863318
7/6/2022,2612,0,1.989386633,31.5,53.88530979
7/6/2022,2609,0,1.646352502,41,88.29373956
7/7/2022,2612,0,1.932829672,20,39.5844518
7/7/2022,2606,0,1.770883181,27,55.52262288
7/7/2022,2605,0,1.841779966,47,91.66467828
7/7/2022,2601,0,1.733539262,36,66.94963911
7/7/2022,2600,0,1.903010033,18.5,37.90053587
7/7/2022,2602,0,2.118278243,15.5,29.29454486
7/8/2022,2612,0,1.607116178,33,72.09148572
7/8/2022,2611,0,2.125566117,30,51.10156685
7/8/2022,2609,0,1.733597711,20,43.46802175
7/8/2022,2606,0,1.831221859,28,55.28028812
7/8/2022,2605,0,1.978857822,42.5,76.42244293
7/8/2022,2604,0,1.858405058,22,39.63726835
7/8/2022,2600,0,1.70521821,45,98.35373916
7/8/2022,2601,0,1.751165383,37.5,76.4597252
7/11/2022,2603,0,1.742049129,14.5,33.83987513
7/11/2022,2600,0,1.802783331,19,39.02521773
7/11/2022,2601,0,2.055699426,70.5,113.434418
7/11/2022,2602,0,1.620001681,31.5,70.97923129
7/11/2022,2604,0,1.726655293,20.5,39.80814543
7/11/2022,2606,0,1.69144982,30.5,65.68514873
7/11/2022,2609,0,1.661160908,49,98.0057713
7/11/2022,2611,0,1.168537872,14.5,48.99822536
7/11/2022,2605,0,1.775633961,81.5,45.22028852
7/11/2022,2612,0,1.687678582,36.5,77.57508649
7/12/2022,2612,0,2.02086866,30,53.93191263
7/12/2022,2611,0,1.581111906,40.5,76.80769307
7/12/2022,2609,0,1.439609365,34.5,82.40314066
7/12/2022,2605,0,1.642345284,43,93.25228168
7/12/2022,2606,0,1.81831625,65,117.4702239
7/12/2022,2603,0,1.351916807,2.5,14.85698521
7/12/2022,2601,0,1.93772218,68,115.7303846
7/12/2022,2600,0,1.546350677,34,82.47459835
7/12/2022,2604,0,2.065373448,47,79.75609938
7/13/2022,2604,0,1.881331802,18.5,38.19568719
7/13/2022,2603,0,1.713892973,21.5,39.28930049
7/13/2022,2605,0,1.805089905,18.5,38.87298179
7/13/2022,2600,0,1.770602616,38,78.38286904
7/13/2022,2606,0,1.794258684,28,55.72456852
7/13/2022,2601,0,1.746674782,23,45.91622425
7/13/2022,2612,0,1.612901719,38,83.32277002
7/14/2022,2603,0,1.647280814,16.5,37.63955997
7/14/2022,2600,0,1.636998623,36.5,83.39112085
7/14/2022,2601,0,2.369940174,41,52.62392627
7/14/2022,2612,0,1.984641961,24.5,44.34415513
7/14/2022,2605,0,1.797011033,18.5,38.97861489
7/14/2022,2606,0,1.86410373,29,55.68107254
7/15/2022,2604,0,1.858319498,19.5,37.3692635
7/15/2022,2609,0,1.796439922,21.5,39.78950429
7/18/2022,2608,0,1.738536536,4.5,11.49847391
7/18/2022,2606,0,1.806629338,30.5,57.17547025
7/18/2022,2609,0,1.666515521,48,99.78910662
7/18/2022,2601,0,2.107903126,25.5,39.2458045
7/18/2022,2600,0,1.945668842,61.5,113.3878152
7/18/2022,2604,0,1.666689899,22,44.16706434
7/19/2022,2606,0,1.928584246,52,92.68062018
7/19/2022,2605,0,1.843073659,21.5,40.59728684
7/19/2022,2600,0,1.778448003,39.5,84.50337529
7/19/2022,2601,0,1.939387511,20.5,39.4011473
7/20/2022,2600,0,1.713918394,20,45.68321005
7/20/2022,2601,0,1.912184641,42.5,77.81120755
7/20/2022,2606,0,1.925115033,29.5,55.46669948
7/20/2022,2612,0,1.72270124,23.5,45.11776227
7/21/2022,2606,0,1.896472669,42,80.001541
7/21/2022,2604,0,1.916793186,21.5,38.94133262
7/21/2022,2601,0,1.975034398,54,93.12490058
7/21/2022,2612,0,2.277782616,34.5,52.60528513
7/21/2022,2609,0,1.768215967,24.5,45.46573014
7/22/2022,2601,0,1.71990673,22,47.65295673
7/22/2022,2604,0,2.060256999,28,49.34619323
7/22/2022,2606,0,1.755534376,27,57.03876859
7/22/2022,2609,0,1.733701563,19.5,45.08358685
7/22/2022,2612,0,1.760957825,21.5,44.78532868
7/25/2022,2609,0,1.902238351,46,85.82068222
7/25/2022,2608,0,1.850067784,88,158.4589746
7/25/2022,2601,0,1.990900278,24.5,45.26999821
7/25/2022,2612,0,1.753161415,27.5,55.973117
7/25/2022,2606,0,2.050470238,73,121.1456345
7/25/2022,2604,0,1.792614597,45,91.4658395
7/26/2022,2606,0,1.763907464,22.5,46.83896047
7/26/2022,2609,0,1.66202869,25.5,56.339726
7/26/2022,2601,0,1.955272123,21.5,39.83300028
7/26/2022,2602,0,1.317036936,13.5,42.49557584
7/26/2022,2612,0,1.766803683,62,117.1626452
7/27/2022,2604,0,1.901829067,20.5,39.94795395
7/27/2022,2601,0,1.86417342,63.5,119.8749304
7/27/2022,2609,0,1.669299789,17,39.25512507
7/27/2022,2606,0,1.625609889,28.5,56.71254872
7/27/2022,2612,0,1.815479593,18,37.45314861
7/28/2022,2601,0,1.892018126,27.5,46.59041199
7/28/2022,2606,0,1.759486295,39.5,82.15459218
7/28/2022,2609,0,1.410836929,45,114.1800634
7/28/2022,2612,0,1.608462337,21.5,45.30417363
7/29/2022,2606,0,1.927480376,18,37.48421717
7/29/2022,2609,0,1.642059153,19.5,45.42534101
7/29/2022,2612,0,1.161929819,29,56.8616778
8/1/2022,2602,0,1.132665354,39.5,119.0453999
8/1/2022,2600,0,1.772717035,35.5,75.69233178
8/1/2022,2601,0,2.040023821,60.5,89.69182474
8/1/2022,2603,0,1.929129138,13,24.27697248
8/1/2022,2612,0,1.988062064,70.5,116.6127316
8/1/2022,2608,0,1.563045162,75,160.3976527
8/1/2022,2609,0,1.794018496,39.5,77.57508649
8/1/2022,2606,0,1.727653476,52,96.53312157
8/2/2022,2609,0,1.791221424,27,55.54126402
8/2/2022,2606,0,1.792701387,18.5,39.56270381
8/2/2022,2600,0,1.726101131,21.5,45.4191273
8/2/2022,2601,0,1.815098903,40.5,78.9576374
8/3/2022,2606,0,1.874013641,19.5,39.63105464
8/3/2022,2609,0,1.76940973,68,128.7543247
8/3/2022,2611,0,1.772157619,41,75.22802914
8/3/2022,2602,0,2.106930806,10.5,18.20306908
8/3/2022,2600,0,1.608221887,35,84.46919987
8/3/2022,2601,0,1.813295476,67.5,122.1336147
8/4/2022,2600,0,1.64659671,54,122.4567277
8/4/2022,2601,0,1.65530775,68.5,136.450007
8/4/2022,2602,0,1.633528343,11,27.09178398
8/4/2022,2606,0,1.741322589,19.5,39.41668158
8/4/2022,2608,0,1.84812144,13,28.36870178
8/4/2022,2609,0,1.717272927,57.5,114.3478337
8/4/2022,2611,0,1.521165282,36.5,84.83408312
8/5/2022,2606,0,2.037387423,43,76.47215263
8/5/2022,2609,0,1.840368388,29.5,57.48615585
8/5/2022,2602,0,1.896305646,11,19.18483556
8/5/2022,2603,0,1.813928095,10,31.18709238
8/5/2022,2612,0,1.685184642,34,71.78080013
8/5/2022,2611,0,1.668760387,23,50.92758292
8/8/2022,2606,0,1.882688743,60.5,110.3896992
8/8/2022,2609,0,1.824242768,40.5,79.40502466
8/9/2022,2606,0,1.833659597,38.5,76.53118289
8/9/2022,2609,0,1.834946626,48.5,92.3264386
8/9/2022,2612,0,2.040031132,28,43.81909648
8/10/2022,2609,0,1.789223465,20,41.00117812
8/10/2022,2612,0,2.001746388,49,85.24280701
8/10/2022,2606,0,1.94225819,63,109.8863885
8/10/2022,2600,0,2.074875726,10,18.28384733
8/10/2022,2604,0,2.40025971,40,55.3237841
8/11/2022,2604,0,1.906432343,25.5,39.52542154
8/11/2022,2606,0,2.046646407,68.5,115.2084328
8/11/2022,2609,0,1.860658487,30,57.11333313
8/11/2022,2612,0,1.907333985,20,38.95997375
8/12/2022,2606,0,2.531210189,37,52.1423636
8/12/2022,2609,0,2.004193542,44.5,78.37044162
8/12/2022,2603,0,1.543966036,12,30.18310566
8/12/2022,2604,0,1.753742504,20,37.5246063
8/15/2022,2602,0,1.913689716,33,60.69553806
8/15/2022,2604,0,1.72307323,39.5,77.9416955
8/15/2022,2609,0,1.829531337,60.5,109.2246282
8/15/2022,2606,0,1.955873591,43,76.47836634
8/16/2022,2604,0,1.852161531,40,78.20577826
8/16/2022,2606,0,1.992603282,20,37.50907202
8/16/2022,2609,0,1.810834837,27.5,55.77117136
8/17/2022,2606,0,2.039390257,21.5,40.01319792
8/17/2022,2604,0,1.878198585,40.5,76.73934224
8/17/2022,2609,0,1.707544151,40.5,83.50296767
8/18/2022,2606,0,1.891831272,19,39.7677563
8/18/2022,2604,0,1.771016599,43.5,84.96629683
8/18/2022,2608,0,2.308682556,7,11.17225404
8/18/2022,2609,0,1.893965015,21.5,43.76627993
8/19/2022,2603,0,1.71439888,11.5,25.45136403
8/19/2022,2604,0,2.01713678,15.5,28.8191959
8/19/2022,2606,0,1.932294618,51,92.58120079
8/19/2022,2609,0,1.835700489,29,57.31217192
8/22/2022,2603,0,1.775495304,10,23.80473037
8/22/2022,2602,0,1.773651082,13.5,31.62468683
8/22/2022,2606,0,1.838745881,48,93.08451145
8/22/2022,2609,0,1.761287576,43.5,87.10692058
8/22/2022,2604,0,1.697637839,34.5,71.91439493
8/23/2022,2603,0,0.454338418,,16.1836127
8/23/2022,2604,0,1.721185215,54,108.1434423
8/23/2022,2606,0,1.855978748,59.5,109.1687048
8/23/2022,2609,0,1.7004996,54,111.7349678
8/24/2022,2609,0,1.84109085,66,124.0629722
8/24/2022,2604,0,1.597599498,41.5,92.87945896
8/24/2022,2606,0,1.754428807,51.5,103.2656784
8/24/2022,2605,0,1.816775738,52.5,96.11369602
8/24/2022,2602,0,1.807459546,10,19.153767
8/25/2022,2605,0,1.75073857,67,122.5810019
8/25/2022,2609,0,1.66800736,66,131.8021504
8/25/2022,2604,0,1.802349746,72.5,131.3982592
8/26/2022,2612,0,1.890711386,21,39.81125229
8/26/2022,2609,0,1.652315627,19.5,45.51854669
8/26/2022,2604,0,1.806568659,19,37.92849757
8/26/2022,2605,0,1.847900406,29,56.19370377
8/29/2022,2609,0,1.744705343,17.5,39.16191939
8/29/2022,2612,0,1.862812971,50,93.39830391
8/29/2022,2604,0,1.810728625,28.5,55.40456236
8/29/2022,2603,0,0.558837314,7,52.50586574
8/29/2022,2605,0,1.73831325,22,42.79072715
8/30/2022,2612,0,1.963381694,30,53.708219
8/30/2022,2609,0,1.779406141,37.5,76.87915076
8/30/2022,2605,0,1.967366427,71,118.71918
8/30/2022,2604,0,2.126333818,23,40.46679889
8/31/2022,2612,0,1.868231572,46.5,87.7904289
8/31/2022,2609,0,1.870640159,71.5,127.670032
8/31/2022,2605,0,1.701709649,58,116.9513789
8/31/2022,2603,0,1.847134481,20.5,39.29862105
8/31/2022,2604,0,1.936469629,28,52.52140002
9/1/2022,2605,0,1.786932897,38,75.55563012
9/1/2022,2609,0,1.894444446,20,39.6621232
9/1/2022,2612,0,2.108248833,25.5,43.21015271
9/2/2022,2612,0,1.984254756,54.5,92.26430148
9/2/2022,2605,0,1.526589119,7,17.65936928
9/2/2022,2609,0,1.925806221,22,43.57986857
9/6/2022,2612,0,2.01728847,22,39.18056053
9/6/2022,2610,0,1.499472387,31.5,76.5094349
9/6/2022,2603,0,1.809336688,11.5,26.80906009
9/6/2022,2605,0,2.431772927,38.5,54.50357413
9/7/2022,2609,0,1.885637939,28.5,55.08455619
9/7/2022,2602,0,1.917293634,20,35.25038774
9/7/2022,2603,0,1.928807227,16,30.6180655
9/7/2022,2605,0,1.979387347,21,38.90405035
9/7/2022,2612,0,1.95263922,49,87.51391871
9/8/2022,2609,0,2.131544178,21.5,39.74911517
9/8/2022,2602,0,1.636181297,21.5,45.51233298
9/8/2022,2605,0,1.978888137,22.5,43.11694703
9/9/2022,2609,0,1.788386187,48,93.36723535
9/9/2022,2612,0,2.029513163,31,52.21692814
9/9/2022,2605,0,1.89124283,42.5,83.32898373
9/12/2022,2609,0,1.88502967,58.5,106.1892299
9/12/2022,2612,0,1.883636985,18.5,37.6022777
9/12/2022,2603,0,1.491265868,27.5,65.48941681
9/12/2022,2605,0,1.745044907,19.5,38.8015241
9/13/2022,2612,0,1.522867767,51,114.4876422
9/13/2022,2609,0,1.734145414,41.5,78.65627237
9/14/2022,2612,0,1.767375836,42.5,82.50566691
9/14/2022,2609,0,1.612065885,42,92.47246083
9/14/2022,2601,0,1.763743383,42.5,84.81095403
9/14/2022,2602,0,1.680033293,6.5,19.81242046
9/14/2022,2605,0,1.854630809,32,56.18127635
9/15/2022,2609,0,1.788915283,28.5,57.80926887
9/15/2022,2607,0,0.449871692,2.5,20.57670703
9/15/2022,2612,0,1.599630079,20,45.9410791
9/15/2022,2601,0,1.866385669,67.5,121.739044
9/15/2022,2605,0,1.480403826,13,30.39126501
9/16/2022,2612,0,1.857302469,40,76.69895311
9/16/2022,2609,0,1.643198061,22.5,48.22151137
9/16/2022,2601,0,1.691126958,47.5,98.46869283
9/17/2022,2605,0,1.536879441,6.5,17.19023403
9/19/2022,2609,0,1.760734647,49.5,96.4461296
9/19/2022,2612,0,1.71876296,35,71.23088662
9/19/2022,2601,0,1.81923116,32.5,55.15290702
9/19/2022,2602,0,0.081277352,2,71.71866301
9/19/2022,2607,0,0.418554517,4.5,37.70480394
9/20/2022,2601,0,1.791844066,23.5,46.05913962
9/20/2022,2605,0,1.492587536,13.5,29.95941203
9/20/2022,2609,0,1.7590381,21.5,45.20475424
9/21/2022,2601,0,2.310974633,34,53.00917641
9/21/2022,2607,0,1.67336177,21,39.24269765
9/21/2022,2609,0,1.5286537,37.5,84.89483914
9/21/2022,2612,0,1.829117379,21,37.43761433
9/22/2022,2601,0,1.943245094,21.5,39.47260499
9/22/2022,2607,0,1.883319769,21.5,41.65361787
9/22/2022,2609,0,1.833069718,64,116.3859312
9/22/2022,2612,0,1.903380682,30.5,57.11333313
9/23/2022,2601,0,1.879486094,37,70.71204168
9/23/2022,2609,0,1.816218827,24,45.04009087
9/23/2022,2612,0,1.954648788,26,43.203939
9/26/2022,2609,0,1.659597957,44,92.40100314
9/26/2022,2612,0,1.606149412,5.5,17.38596596
9/27/2022,2612,0,1.710967419,28,53.15519864
9/27/2022,2601,0,2.3178122,42,63.39539589
9/27/2022,2607,0,1.868692173,44,79.49512348
9/27/2022,2609,0,2.059547366,30,51.63283922
9/28/2022,2601,0,2.368462777,41,64.12240018
9/28/2022,2609,0,1.731366922,41,81.79730375
9/28/2022,2612,0,2.263482191,34,51.38429074
9/29/2022,2612,0,2.005465888,33,51.27555078
9/29/2022,2609,0,1.804231209,31.5,53.11480951
9/29/2022,2607,0,0.023827077,,24.92630538
9/30/2022,2607,0,0.227989463,2,23.82647837
9/30/2022,2609,0,1.786537332,27,52.00255508
9/30/2022,2612,0,1.557709974,35,76.67099141
10/3/2022,2607,0,1.71891202,55,105.1592295
10/4/2022,2602,0,1.088090432,5.5,19.4147429
10/4/2022,2607,0,1.604739892,55.5,116.4963022
10/4/2022,2608,0,1.715914018,27.5,57.05119602
10/4/2022,2612,0,1.625428843,38,87.35546906
10/5/2022,2607,0,1.509613886,76,167.3725443
10/5/2022,2602,0,1.676540299,39,80.77514813
10/5/2022,2608,0,1.556856138,37.5,82.76042909
10/5/2022,2612,0,1.876289191,53,96.84691402
10/5/2022,2609,0,2.043649268,63,100.0221208
10/6/2022,2609,0,1.909721685,16.5,32.83636065
10/6/2022,2612,0,1.896983301,40,71.41419112
10/6/2022,2602,0,1.083068209,29.5,88.40869323
10/6/2022,2607,0,0.309756226,3.5,41.97051718
10/7/2022,2612,0,1.982160384,28,47.56596477
10/7/2022,2607,0,1.562825126,69.5,149.6696791
10/7/2022,2609,0,1.973536859,35.5,64.56046687
10/7/2022,2602,0,1.730932982,10,22.51227829
10/7/2022,2603,0,1.574228078,64.5,132.6720701
10/10/2022,2603,0,2.369956709,14,21.04273543
10/10/2022,2607,0,1.593283971,55,118.8838434
10/10/2022,2608,0,1.967390039,9,19.89319872
10/10/2022,2609,0,1.715389259,14,34.48920803
10/11/2022,2608,0,1.903905053,3,11.8588692
10/11/2022,2607,0,2.08001412,56,91.92876104
10/11/2022,2609,0,1.425759981,37,85.31737155
10/11/2022,2602,0,1.447883711,19.5,50.70078243
10/12/2022,2612,0,1.714450904,48,93.12490058
10/12/2022,2610,0,1.330158214,32,89.93415951
10/12/2022,2607,0,1.63056895,52,108.9139426
10/12/2022,2603,0,1.881681499,11,24.03153086
10/12/2022,2602,0,1.825410738,31.5,61.31069554
10/12/2022,2606,0,1.90598905,22.5,40.30213553
10/13/2022,2612,0,1.740728544,60.5,116.4263203
10/13/2022,2607,0,1.890024531,73,121.9720582
10/13/2022,2609,0,1.615210373,71,140.6629036
10/13/2022,2606,0,1.681137824,63.5,128.1515947
10/14/2022,2612,0,1.563895862,50.5,112.3501253
10/14/2022,2611,0,1.49258288,52.5,111.902738
10/14/2022,2609,0,1.896338017,29.5,52.20760757
10/14/2022,2606,0,1.797870854,58.5,107.3045912
10/14/2022,2603,0,1.935728098,37.5,68.86035552
10/14/2022,2607,0,1.547855062,30.5,65.51737851
10/14/2022,2602,0,2.006983093,7.5,11.77498409
10/17/2022,2606,0,1.551861451,71,155.3427981
10/17/2022,2611,0,1.663851951,39,83.08664897
10/17/2022,2610,0,1.537876547,22.5,57.07605086
10/17/2022,2609,0,1.567149503,54.5,121.8850662
10/17/2022,2605,0,2.026010653,9,15.2173805
10/17/2022,2607,0,1.619148272,60,113.5027688
10/17/2022,2612,0,1.845732982,66.5,115.8266971
10/17/2022,2608,0,1.964930992,24,43.53326573
10/18/2022,2607,0,1.117412004,39.5,118.2282967
10/18/2022,2606,0,1.765744028,72,134.4616191
10/18/2022,2603,0,1.728690478,59.5,112.6608109
10/18/2022,2602,0,1.545584752,36.5,82.90645132
10/18/2022,2611,0,1.591788088,67.5,134.1509335
10/18/2022,2609,0,1.762002871,57,110.1877535
10/18/2022,2612,0,1.812282323,47.5,89.46502426
10/18/2022,2608,0,1.750193775,34,67.05527221
10/19/2022,2602,0,0.75235167,10,49.61027599
10/19/2022,2603,0,2.042727512,13.5,24.75232144
10/19/2022,2611,0,1.596835328,66,134.1509335
10/19/2022,2606,0,2.260949662,58.5,86.97643263
10/19/2022,2612,0,1.955625846,76,123.9014157
10/19/2022,2609,0,1.792643171,53.5,104.6886185
10/19/2022,2607,0,1.720093314,70,131.7741887
10/20/2022,2602,0,1.949837638,27.5,50.23786089
10/20/2022,2603,0,1.65512485,36.5,72.08527201
10/20/2022,2606,0,1.839748016,61,111.5734113
10/20/2022,2607,0,1.552066072,35.5,78.13121371
10/20/2022,2608,0,1.9100965,11.5,18.98599678
10/20/2022,2609,0,1.927267824,61.5,103.5608298
10/20/2022,2612,0,1.801994869,75,135.4495993
10/21/2022,2608,0,2.023255506,9.5,10.87399586
10/21/2022,2606,0,1.615448061,27.5,57.48615585
10/21/2022,2607,0,2.003639269,19,30.38815816
10/21/2022,2611,0,1.804035487,82,147.8397409
10/21/2022,2612,0,1.795820483,35.5,64.26531556
10/21/2022,2609,0,1.6526602,69.5,133.2592659
10/24/2022,2606,0,1.526944936,45.5,105.8785443
10/24/2022,2607,0,1.577361836,56.5,118.3494641
10/24/2022,2608,0,0.838037782,6.5,21.53361867
10/24/2022,2609,0,1.544360033,76.5,163.2320892
10/24/2022,2611,0,1.819636198,34,64.31502525
10/25/2022,2606,0,1.822256074,63.5,115.5377595
10/25/2022,2601,0,1.873795858,72,123.1340223
10/25/2022,2603,0,1.499783263,16,39.67455062
10/25/2022,2611,0,1.578032221,55,116.2585501
10/25/2022,2610,0,1.35920875,5.5,15.16456395
10/25/2022,2609,0,1.521838517,52,115.8878503
10/25/2022,2608,0,1.725637483,4.5,11.80605265
10/26/2022,2612,0,1.566823457,60.5,121.3786487
10/26/2022,2610,0,1.333358584,4.5,10.94856041
10/26/2022,2608,0,2.094639994,4.5,12.28140161
10/26/2022,2609,0,1.683184343,55,110.7128122
10/26/2022,2606,0,1.660740408,50,103.6353943
10/26/2022,2603,0,1.708600861,34.5,70.83320906
10/26/2022,2601,0,1.910170476,68,116.0100016
10/26/2022,2607,0,1.586616614,50.5,106.2420464
10/27/2022,2607,0,0.480692814,10.5,85.74922453
10/27/2022,2601,0,1.621917849,66,130.214547
10/27/2022,2606,0,1.430401407,51.5,115.7987354
10/27/2022,2603,0,1.29462956,31.5,88.31859441
10/27/2022,2608,0,1.405223074,68,159.9098763
10/27/2022,2609,0,1.60189666,52.5,107.9632447
10/27/2022,2610,0,1.24704707,5,15.6119512
10/27/2022,2612,0,1.704039259,54,106.1488408
10/28/2022,2601,0,1.702990906,59.5,116.109421
10/28/2022,2603,0,1.327660379,15.5,37.00886821
10/28/2022,2606,0,1.833985487,63,110.4860117
10/28/2022,2609,0,1.776945412,59.5,110.4052334
10/28/2022,2612,0,1.924087416,60,99.86367116
10/31/2022,2607,0,1.834281809,33.5,63.11577885
10/31/2022,2606,0,1.511531656,16.5,41.06642209
10/31/2022,2609,0,1.524801543,29,68.27937346
10/31/2022,2612,0,1.532198894,23.5,52.95635986
11/1/2022,2601,0,1.593710636,87.5,170.873971
